id,nome,generos,source
3784,Evangelion Movie 2: Ha (Evangelion: 2.0 You Can (Not) Advance),"Drama, Sci-Fi, Suspense",Original
3785,Evangelion Movie 3: Q (Evangelion: 3.0 You Can (Not) Redo),"Award Winning, Drama, Sci-Fi, Suspense",Original
20583,Haikyuu!! (Haikyu!!),Sports,Manga
32935,Haikyuu!! Karasuno Koukou vs. Shiratorizawa Gakuen Koukou,Sports,Manga
52742,Haikyuu!! Movie: Gomisuteba no Kessen,Sports,Manga
28891,Haikyuu!! Second Season (Haikyu!! 2nd Season),Sports,Manga
40776,Haikyuu!! To the Top Part 2 (Haikyu!! To the Top 2nd-cour),Sports,Manga
263,Hajime no Ippo (Fighting Spirit),Sports,Manga
5258,Hajime no Ippo: New Challenger (Fighting Spirit: New Challenger),Sports,Manga
578,Hotaru no Haka (Grave of the Fireflies),Drama,Novel
11061,Hunter x Hunter (2011) (Hunter x Hunter),"Action, Adventure, Fantasy",Manga
13469,Hyouka: Motsubeki Mono wa (Hyouka: What Should Be Had),"Mystery, Slice of Life",Novel
42361,"Ijiranaide, Nagatoro-san (Don't Toy with Me, Miss Nagatoro)","Comedy, Romance",Manhwa
31933,JoJo no Kimyou na Bouken Part 4: Diamond wa Kudakenai,"Action, Adventure",Manga
40787,"Josee to Tora to Sakana-tachi (Josee, the Tiger and the Fish)","Drama, Romance",Novel
52588,Kaijuu 8-gou (Kaiju No. 8),"Action, Fantasy, Sci-Fi",Manga
52635,Kami no Tou: Ouji no Kikan,"Action, Adventure, Drama, Fantasy, Mystery",Manhwa
59452,"Katainaka no Ossan, Kensei ni Naru","Action, Adventure, Fantasy",Light novel
36903,Kengan Ashura,Action,Manhwa
40269,Kengan Ashura Part 2,Action,Manhwa
51369,Kengan Ashura Season 2,Action,Manhwa
56704,Kengan Ashura Season 2 Part 2,Action,Manhwa
49926,Kimetsu no Yaiba: Mugen Ressha-hen,"Action, Supernatural",Manga
36098,Kimi no Suizou wo Tabetai (I Want To Eat Your Pancreas),"Drama, Romance",Novel
33191,Kishibe Rohan wa Ugokanai (Thus Spoke Kishibe Rohan),"Action, Mystery, Supernatural",Manga
48643,Koi wa Sekai Seifuku no Ato de (Love After World Domination),"Action, Comedy, Fantasy, Romance",Manga
50631,"Komi-san wa, Comyushou desu. 2nd Season",Comedy,Manga
11771,Kuroko no Basket (Kuroko's Basketball),Sports,Manga
31658,Kuroko no Basket Movie 4: Last Game,Sports,Manga
56038,Lazarus,"Action, Suspense",Original
57524,Make Heroine ga Oosugiru! (Makeine: Too Many Losing Heroines!),"Comedy, Romance",Light novel
52211,Mashle (Mashle: Magic and Muscles),"Action, Comedy, Fantasy",Manga
55813,Mashle: Shinkakusha Kouho Senbatsu Shiken-hen,"Action, Comedy, Fantasy",Manga
36563,Megalo Box (Megalobox),"Sci-Fi, Sports",Original
5962,Metal Fight Beyblade (Beyblade: Metal Fusion),"Adventure, Comedy, Sports",Manga
34577,Nanatsu no Taizai: Imashime no Fukkatsu,"Action, Adventure, Fantasy",Manga
30503,Noragami Aragoto,"Action, Supernatural",Manga
30885,Noragami Aragoto OVA,"Comedy, Supernatural",Manga
20767,Noragami OVA,"Comedy, Supernatural",Manga
60022,One Piece Fan Letter,"Action, Adventure, Fantasy",Light novel
50410,One Piece Film: Red,"Action, Adventure, Award Winning, Comedy, Drama, Fantasy",Manga
4155,One Piece Film: Strong World,"Action, Adventure, Fantasy",Manga
12859,One Piece Film: Z,"Action, Adventure, Fantasy",Manga
38234,One Piece Movie 14: Stampede (One Piece: Stampede),"Action, Adventure, Fantasy",Manga
33338,One Piece: Heart of Gold,"Action, Adventure, Comedy, Drama, Fantasy",Manga
52299,Ore dake Level Up na Ken (Solo Leveling),"Action, Adventure, Fantasy",Manhwa
58567,Ore dake Level Up na Ken Season 2: Arise from the Shadow,"Action, Adventure, Fantasy",Manhwa
55129,Oroka na Tenshi wa Akuma to Odoru,"Comedy, Romance, Supernatural",Manga
40834,Ousama Ranking (Ranking of Kings),"Adventure, Fantasy",Manhwa
14407,Persona 3 the Movie 1: Spring of Birth,"Action, Supernatural",Other
21473,Persona 3 the Movie 2: Midsummer Knight's Dream,"Action, Supernatural",Other
24543,Persona 3 the Movie 3: Falling Down,"Action, Supernatural",Other
31149,Persona 3 the Movie 4: Winter of Rebirth,"Action, Supernatural",Other
10588,Persona 4 the Animation,"Action, Mystery, Sci-Fi, Supernatural",Other
36652,Piano no Mori (TV) (Forest of Piano),Drama,Manga
36259,Pingu in the City,Comedy,Other
38262,Pingu in the City (2018) (Pingu in the City),Comedy,Other
3786,Shin Evangelion Movie:,"Award Winning, Drama, Sci-Fi, Suspense",Original
18397,Shingeki no Kyojin OVA (Attack on Titan OAD),"Action, Drama, Suspense",Manga
19285,Shingeki no Kyojin: Ano Hi Kara (Attack on Titan: Since That Day),"Action, Drama, Suspense",Manga
32,"Shinseiki Evangelion Movie: Air/Magokoro wo, Kimi ni","Avant Garde, Drama, Sci-Fi, Suspense",Original
28171,Shokugeki no Souma (Food Wars! Shokugeki no Soma),"Gourmet, Ecchi",Manga
40902,Shokugeki no Souma: Gou no Sara (Food Wars! The Fifth Plate),"Gourmet, Ecchi",Manga
32282,Shokugeki no Souma: Ni no Sara (Food Wars! The Second Plate),"Gourmet, Ecchi",Manga
35788,Shokugeki no Souma: San no Sara (Food Wars! The Third Plate),"Gourmet, Ecchi",Manga
36949,Shokugeki no Souma: San no Sara - Tootsuki Ressha-hen,"Gourmet, Ecchi",Manga
39940,Shokugeki no Souma: Shin no Sara (Food Wars! The Fourth Plate),"Gourmet, Ecchi",Manga
44942,Shuumatsu no Walküre (Record of Ragnarok),"Action, Drama, Fantasy",Manga
49618,Shuumatsu no Walküre II (Record of Ragnarok II),"Action, Drama, Fantasy",Manga
48849,Sonny Boy,"Award Winning, Mystery",Original
53065,Sono Bisque Doll wa Koi wo Suru Season 2,Romance,Manga
54234,Suki na Ko ga Megane wo Wasureta,"Comedy, Romance",Manga
48556,Takt Op. Destiny,"Action, Fantasy, Sci-Fi",Mixed media
2001,Tengen Toppa Gurren Lagann (Gurren Lagann),"Adventure, Award Winning, Sci-Fi",Original
41487,Tensei shitara Slime Datta Ken 2nd Season Part 2,"Action, Comedy, Fantasy",Manga
54744,Tokidoki Bosotto Russia-go de Dereru Tonari no Alya-san,"Comedy, Romance",Light novel
14227,Tonari no Kaibutsu-kun (My Little Monster),"Comedy, Romance",Manga
52741,Undead Unluck,"Action, Comedy",Manga
60593,Vigilante: Boku no Hero Academia Illegals,Action,Manga
33352,Violet Evergarden,Drama,Light novel
37987,Violet Evergarden Movie (Violet Evergarden: The Movie),"Award Winning, Drama",Light novel
54900,Wind Breaker,Action,Manhwa
59160,Wind Breaker Season 2,Action,Manhwa
35968,Wotaku ni Koi wa Muzukashii (Wotakoi: Love is Hard for Otaku),"Comedy, Romance",Manhwa
53126,Yamada-kun to Lv999 no Koi wo Suru,Romance,Manhwa
51096,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e 2nd Season,"Drama, Suspense",Light novel
51180,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e 3rd Season,"Drama, Suspense",Light novel
54112,Zom 100: Zombie ni Naru made ni Shitai 100 no Koto,"Comedy, Suspense",Manga
41380,100-man no Inochi no Ue ni Ore wa Tatteiru,"Action, Adventure, Drama, Fantasy",Manga
53802,2.5-jigen no Ririsa (2.5 Dimensional Seduction),"Comedy, Ecchi",Manga
40148,22/7,Drama,Other
36793,3D Kanojo: Real Girl (Real Girl),Romance,Manga
37956,3D Kanojo: Real Girl 2nd Season (Real Girl Season 2),Romance,Manga
38101,5-toubun no Hanayome (The Quintessential Quintuplets),"Comedy, Romance",Manga
39783,5-toubun no Hanayome ∬ (The Quintessential Quintuplets 2),"Comedy, Romance",Manga
48548,5-toubun no Hanayome Movie (The Quintessential Quintuplets Movie),"Comedy, Romance",Manga
54915,5-toubun no Hanayome∽ (The Quintessential Quintuplets~),"Comedy, Romance",Manga
25397,Absolute Duo,"Action, Fantasy, Romance, Ecchi",Light novel
12291,Acchi Kocchi (Place to Place),"Comedy, Romance",Manga
16273,Acchi Kocchi: Place=Princess,"Comedy, Romance",Manga
59466,Aharen-san wa Hakarenai Season 2,"Comedy, Romance",Manga
42847,Ai no Utagoe wo Kikasete (Sing a Bit of Harmony),"Drama, Sci-Fi",Original
32323,Aishen Qiaokeli-ing... (Cupid's Chocolate),"Comedy, Romance",Manhwa
17082,Aiura,Slice of Life,Manga
48553,Akebi-chan no Sailor-fuku (Akebi's Sailor Uniform),Slice of Life,Manhwa
32828,Amaama to Inazuma (Sweetness & Lightning),"Gourmet, Slice of Life",Manga
8676,Amagami SS,Romance,Visual novel
30206,Amagi Brilliant Park: Nonbirishiteiru Hima ga Nai!,"Comedy, Supernatural",Light novel
30056,Amagi Brilliant Park: Wakuwaku Mini Theater - Rakugaki Backstage,Comedy,Light novel
24531,Ane Log: Moyako Neesan no Tomaranai Monologue,"Comedy, Ecchi",Manga
9062,Angel Beats! Specials,"Comedy, Fantasy",Original
31519,Anitore! EX (Anime de Training! Ex),Sports,Original
33746,Anitore! XX: Hitotsu Yane no Shita de (Anime de Training! Xx),Sports,Original
11433,Ano Natsu de Matteru (Waiting in the Summer),"Drama, Romance, Sci-Fi",Original
23447,"Ano Natsu de Matteru: Bokutachi wa Koukou Saigo no Natsu wo Sugoshinagara, Ano Natsu de Matteiru.","Drama, Romance, Sci-Fi",Original
11701,Another: The Other - Inga (Another: The Other),"Horror, Mystery, Suspense",Novel
38753,Araburu Kisetsu no Otome-domo yo. (O Maidens in Your Savage Season),"Drama, Romance",Manga
36882,Arifureta Shokugyou de Sekai Saikyou,"Action, Adventure, Fantasy",Light novel
40507,Arifureta Shokugyou de Sekai Saikyou 2nd Season,"Action, Adventure, Fantasy",Light novel
40083,Arifureta Shokugyou de Sekai Saikyou Specials,"Action, Adventure, Fantasy",Light novel
50916,Arifureta Shokugyou de Sekai Saikyou: Arifureta Yorimichi de Sekai Saikyou,"Action, Adventure, Fantasy",Light novel
51473,Arifureta Shokugyou de Sekai Saikyou: Maboroshi no Bouken to Kiseki no Kaigou,"Action, Adventure, Fantasy",Light novel
37171,Asobi Asobase (Asobi Asobase - workshop of fun -),Comedy,Manga
38002,Asobi Asobase Specials,Comedy,Manga
37996,Asobi Asobase: Cosplay Taikai/Otona no Watashi e,Comedy,Manga
6166,Asobi ni Iku yo! (Cat Planet Cuties),"Comedy, Romance, Sci-Fi, Ecchi",Light novel
9618,Asobi ni Iku yo!: Asobi ni Oide (Cat Planet Cuties: Come Drop By),"Comedy, Romance, Sci-Fi, Ecchi",Light novel
29998,Asobi ni Iku yo!: Asobi ni Oide - Owari,Comedy,Light novel
38572,Assassins Pride,Fantasy,Light novel
40550,Assault Lily: Bouquet,"Action, Fantasy",Mixed media
9736,Astarotte no Omocha! (Astarotte's Toy),"Comedy, Fantasy, Romance, Ecchi",Manga
10582,Astarotte no Omocha! EX (Astarotte's Toy EX),"Comedy, Fantasy, Romance, Ecchi",Manga
38328,Azur Lane (Azur Lane the Animation),"Action, Sci-Fi",Other
40930,Azur Lane: Bisoku Zenshin! (Azur Lane: Slow Ahead!),"Comedy, Sci-Fi",Manga
49487,Azur Lane: Bisoku Zenshin! Hokorashiki Bokou ni Shukusai wo,Comedy,Manga
36873,Back Street Girls: Gokudolls (Back Street Girls: Gokudols),"Comedy, Ecchi",Manga
22789,Barakamon,Slice of Life,Manhwa
50854,"Benriya Saitou-san, Isekai ni Iku","Adventure, Comedy, Fantasy",Manhwa
30137,Big Order,Action,Manga
31904,Big Order (TV),Action,Manga
20787,Black Bullet,"Action, Mystery, Sci-Fi",Light novel
37498,Black Fox (Blackfox),Action,Original
7059,Black★Rock Shooter (OVA),"Action, Drama, Fantasy",Other
11285,Black★Rock Shooter (TV) (Black Rock Shooter),"Action, Drama, Fantasy",Other
39565,Boku no Hero Academia the Movie 2: Heroes:Rising,Action,Manga
35712,Boku no Kanojo ga Majimesugiru Sho-bitch na Ken,"Comedy, Romance, Ecchi",Manhwa
36560,Boku no Kanojo ga Majimesugiru Sho-bitch na Ken OVA,"Comedy, Romance, Ecchi",Manhwa
56948,Boku no Kokoro no Yabai Yatsu: Twi-Yaba,"Comedy, Romance",Manhwa
58272,Boku no Tsuma wa Kanjou ga Nai (My Wife Has No Emotion),"Comedy, Romance, Sci-Fi",Manga
10719,Boku wa Tomodachi ga Sukunai (Haganai: I don't have many friends),"Comedy, Romance, Ecchi",Light novel
14967,Boku wa Tomodachi ga Sukunai Next,"Comedy, Romance, Ecchi",Light novel
14027,Boku wa Tomodachi ga Sukunai: Relay Shousetsu wa Ketsumatsu ga Hanpanai,"Comedy, Romance, Ecchi",Light novel
10897,Boku wa Tomodachi ga Sukunai: Yaminabe wa Bishoujo ga Zannen na Nioi,"Comedy, Romance",Light novel
21405,Bokura wa Minna Kawai-sou,Romance,Manga
24913,Bokura wa Minna Kawai-sou: Hajimete no,Romance,Manga
40904,Bokutachi no Remake (Remake Our Life!),"Drama, Romance",Light novel
38186,Bokutachi wa Benkyou ga Dekinai (We Never Learn: BOKUBEN),"Comedy, Romance",Manga
40004,Bokutachi wa Benkyou ga Dekinai! (We Never Learn: BOKUBEN Season 2),"Comedy, Romance",Manga
39819,Bokutachi wa Benkyou ga Dekinai: Nagisa ni Usemono Arite Senjin wa Enzen to [X] Suru,"Comedy, Romance",Manga
53494,Boukensha ni Naritai to Miyako ni Deteitta Musume ga S-Rank ni Natteta,"Action, Adventure, Fantasy",Light novel
53411,Buddy Daddies,"Action, Comedy",Original
33475,Busou Shoujo Machiavellianism (Armed Girl's Machiavellism),"Action, Comedy, Ecchi",Manga
35314,"Busou Shoujo Machiavellianism: Doki! ""Goken-darake"" no Ian Ryokou","Action, Ecchi",Manga
10012,Carnival Phantasm,"Comedy, Supernatural",Manga
31553,Charlotte: Tsuyoimono-tachi (Charlotte: The Strong Ones),Drama,Original
40960,Cheat Kusushi no Slow Life: Isekai ni Tsukurou Drugstore,"Comedy, Fantasy",Light novel
37914,Chikyuugai Shounen Shoujo (The Orbital Children),Sci-Fi,Original
35821,Chio-chan no Tsuugakuro (Chio's School Road),Comedy,Manga
49613,Chiyu Mahou no Machigatta Tsukaikata,"Action, Adventure, Fantasy",Light novel
39523,Choujin Koukousei-tachi wa Isekai demo Yoyuu de Ikinuku you desu!,"Action, Adventure, Fantasy",Light novel
16934,Chuunibyou demo Koi ga Shitai! Kirameki no... Slapstick Noel,"Comedy, Romance",Light novel
35608,Chuunibyou demo Koi ga Shitai! Movie: Take On Me,"Comedy, Drama, Romance",Light novel
18671,Chuunibyou demo Koi ga Shitai! Ren,"Comedy, Romance",Light novel
23237,Chuunibyou demo Koi ga Shitai! Ren Specials,Comedy,Light novel
27601,Chuunibyou demo Koi ga Shitai! Ren: The Rikka Wars,"Comedy, Drama, Romance",Light novel
37823,Conception,"Action, Comedy, Fantasy, Romance",Other
38940,Cop Craft,"Action, Fantasy, Mystery",Light novel
31636,Dagashi Kashi,"Comedy, Gourmet",Manga
36049,Dagashi Kashi 2,"Comedy, Gourmet",Manga
30127,Danchigai,Slice of Life,Manga
31683,Danchigai: Juusan Goutou Sentou Ikitai!!,Slice of Life,Manga
60543,Dandadan 2nd Season (Dan Da Dan Season 2),"Action, Comedy, Supernatural",Manga
52709,"Danjo no Yuujou wa Seiritsu suru? (Iya, Shinai!!)","Comedy, Romance",Light novel
26349,Danna ga Nani wo Itteiru ka Wakaranai Ken,"Comedy, Romance",Manga
29067,Danna ga Nani wo Itteiru ka Wakaranai Ken 2 Sure-me,"Comedy, Romance",Manga
11843,Danshi Koukousei no Nichijou (Daily Lives of High School Boys),Comedy,Manhwa
12893,Danshi Koukousei no Nichijou Specials,Comedy,Manhwa
52505,Dark Gathering,"Horror, Supernatural",Manga
40416,Date A Bullet: Dead or Bullet,"Action, Fantasy, Sci-Fi",Light novel
42423,Date A Bullet: Nightmare or Queen,"Action, Fantasy, Sci-Fi",Light novel
15583,Date A Live,"Action, Fantasy, Romance, Sci-Fi",Light novel
19163,Date A Live II,"Action, Fantasy, Romance, Sci-Fi",Light novel
22961,Date A Live II: Kurumi Star Festival,Romance,Light novel
36633,Date A Live III,"Action, Fantasy, Romance, Sci-Fi",Light novel
41461,Date A Live IV,"Action, Fantasy, Romance, Sci-Fi",Light novel
24655,Date A Live Movie: Mayuri Judgment,"Action, Fantasy, Romance, Sci-Fi",Light novel
17641,Date A Live: Date to Date,"Romance, Sci-Fi",Light novel
34497,Death March kara Hajimaru Isekai Kyousoukyoku,"Adventure, Fantasy",Light novel
2994,Death Note: Rewrite (Death Note: Relight),"Supernatural, Suspense",Manga
43814,Deatte 5-byou de Battle (Battle Game in 5 Seconds),"Action, Suspense",Manhwa
52985,Dekoboko Majo no Oyako Jijou,"Comedy, Fantasy",Manga
33988,Demi-chan wa Kataritai (Interviews With Monster Girls),"Comedy, Fantasy",Manga
24031,Denki-gai no Honya-san (Denki-gai),Comedy,Manga
9379,Denpa Onna to Seishun Otoko (Ground Control to Psychoelectric Girl),"Comedy, Sci-Fi",Light novel
10638,Denpa Onna to Seishun Otoko: Mayonaka no Taiyou,"Comedy, Sci-Fi",Light novel
48542,Do It Yourself!!,Slice of Life,Original
42571,Dogeza de Tanondemita (Dogeza: I Tried Asking While Kowtowing.),"Comedy, Ecchi",Manhwa
40623,Dokyuu Hentai HxEros (SUPER HXEROS),"Action, Comedy, Romance, Sci-Fi, Ecchi",Manga
42803,Dokyuu Hentai HxEros OVA,"Action, Comedy, Sci-Fi, Ecchi",Manga
37982,Domestic na Kanojo (Domestic Girlfriend),"Drama, Romance",Manga
53421,Dosanko Gal wa Namara Menkoi (Hokkaido Gals Are Super Adorable!),"Comedy, Romance",Manga
39026,Dumbbell Nan Kilo Moteru? (How Heavy Are the Dumbbells You Lift?),"Comedy, Ecchi",Manhwa
32887,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka Gaiden: Sword Oratoria,"Action, Adventure, Fantasy",Light novel
40453,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka II OVA,"Adventure, Comedy, Fantasy, Ecchi",Light novel
40064,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka II: Past & Future,"Action, Adventure, Fantasy",Light novel
44983,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka III OVA,"Adventure, Comedy, Fantasy, Ecchi",Light novel
47164,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka IV: Shin Shou - Meikyuu-hen,"Action, Adventure, Fantasy",Light novel
53111,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka IV: Shin Shou - Yakusai-hen,"Action, Adventure, Fantasy",Light novel
32801,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka OVA,"Adventure, Comedy, Fantasy, Ecchi",Light novel
57066,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka V: Houjou no Megami-hen,"Action, Adventure, Fantasy",Light novel
42192,Edens Zero,"Action, Adventure, Fantasy, Sci-Fi",Manga
52081,Edomae Elf (Otaku Elf),"Comedy, Supernatural",Manga
41361,Eiga Daisuki Pompo-san (Pompo: The Cinéphile),"Comedy, Drama",Manhwa
49894,Eiyuu Kyoushitsu (Classroom for Heroes),"Action, Fantasy, Ecchi",Light novel
50481,"Eiyuuou, Bu wo Kiwameru Tame Tenseisu: Soshite, Sekai Saikyou no Minarai Kishi♀","Action, Fantasy",Light novel
37033,Emiya-san Chi no Kyou no Gohan (Today's Menu for the Emiya Family),"Gourmet, Slice of Life",Manhwa
32901,Eromanga-sensei (Eromanga Sensei),"Comedy, Romance, Ecchi",Light novel
36792,Eromanga-sensei OVA (Eromanga Sensei OVA),"Comedy, Romance, Ecchi",Light novel
48997,Fantasy Bishoujo Juniku Ojisan to,"Adventure, Comedy, Fantasy",Manhwa
34662,Fate/Apocrypha,"Action, Fantasy",Light novel
33047,Fate/Extra: Last Encore,"Action, Fantasy",Other
37651,Fate/Extra: Last Encore - Illustrias Tendousetsu,"Action, Fantasy",Other
34321,Fate/Grand Order: First Order (Fate/Grand Order -First Order-),"Action, Fantasy",Other
36914,Fate/Grand Order: Himuro no Tenchi - 7-nin no Saikyou Ijin-hen,Comedy,Other
36915,Fate/Grand Order: Moonlight/Lostroom,"Action, Fantasy",Other
38084,Fate/Grand Order: Zettai Majuu Sensen Babylonia,"Action, Fantasy",Other
40206,Fate/Grand Order: Zettai Majuu Sensen Babylonia - Initium Iter,"Action, Fantasy",Other
14829,Fate/kaleid liner Prisma☆Illya (Fate/Kaleid Liner Prisma Illya),"Action, Comedy",Manga
27525,Fate/kaleid liner Prisma☆Illya 2wei Herz!,"Action, Comedy",Manga
20509,Fate/kaleid liner Prisma☆Illya 2wei!,"Action, Comedy",Manga
25011,Fate/kaleid liner Prisma☆Illya 2wei! Specials,"Comedy, Ecchi",Manga
26057,Fate/kaleid liner Prisma☆Illya 2wei!: Mahou Shoujo in Onsen Ryokou,"Comedy, Fantasy, Ecchi",Manga
31706,Fate/kaleid liner Prisma☆Illya 3rei!!,"Action, Comedy",Manga
34100,Fate/kaleid liner Prisma☆Illya Movie: Sekka no Chikai,"Action, Fantasy",Manga
19109,Fate/kaleid liner Prisma☆Illya Specials,"Comedy, Ecchi",Manga
18851,Fate/kaleid liner Prisma☆Illya: Undoukai de Dance!,"Comedy, Fantasy",Manga
356,Fate/stay night,"Action, Fantasy, Romance",Visual novel
25537,Fate/stay night Movie: Heaven's Feel - I. Presage Flower,"Action, Fantasy",Visual novel
33049,Fate/stay night Movie: Heaven's Feel - II. Lost Butterfly,"Action, Fantasy",Visual novel
6922,Fate/stay night Movie: Unlimited Blade Works,"Action, Fantasy",Visual novel
7559,Fate/stay night TV Reproduction,"Action, Fantasy, Romance",Visual novel
22297,Fate/stay night: Unlimited Blade Works,"Action, Fantasy",Visual novel
28701,Fate/stay night: Unlimited Blade Works 2nd Season,"Action, Fantasy",Visual novel
