id,nome,score,generos,tipo
87175,"2DK, G Pen, Mezamashidokei. (2DK, Gpen, Alarm clock.)",7.29,Girls Love,Manga
138617,Kawa ni Sazanami (Ripples in the River),7.29,"Boys Love, Slice of Life",Manga
138802,Conveni de Kimi to no 5-funkan.,7.29,"Comedy, Romance",Manga
142866,Korogaru Kyoudai,7.29,Slice of Life,Manga
143956,Melon no Aji (The Flavor of Melon),7.29,"Boys Love, Slice of Life",Manga
145838,Koujou Yakei: Aruga Rie Rensakushuu,7.29,"Drama, Romance",Manga
146015,Summertime Render 2026: Mizen Jikobukken,7.29,"Mystery, Supernatural, Suspense",Manga
146877,Trump,7.29,Fantasy,Manga
149516,A Whirlwind Campus Affair,7.29,Romance,Manhwa
150472,Kaika Apartment,7.29,Mystery,Manga
154247,Cure Blood,7.29,"Boys Love, Supernatural",Manga
154584,Tomodachi no Neechan ni Koishita Hanashi to Neechan no Tomodachi ga Uzai Hanashi,7.29,Romance,Doujinshi
156248,Lady Crystal Is a Man,7.29,"Fantasy, Romance",Manhwa
157315,7-nin no Nemurihime (Seven Sleeping Beauties),7.29,"Fantasy, Romance",Manga
160565,Tonari no Ren-kun wa Chotto Kowai,7.29,"Boys Love, Comedy",Manga
160854,Cat in the Chrysalis,7.29,"Fantasy, Romance",Manhwa
110292,Tsurezurebiyori (Our Wonderful Days),7.29,"Girls Love, Slice of Life",Manga
110881,Fushigi Yuugi: Byakko Senki,7.29,"Adventure, Drama, Fantasy",Manga
111177,Mai no Mushigurashi,7.29,"Comedy, Slice of Life",Manga
115510,"Hello, Hello and Hello",7.29,"Drama, Romance, Supernatural",Light Novel
117191,Petit Mignon: Juujin Omegaverse,7.29,"Boys Love, Fantasy, Slice of Life",Manga
118984,Kedamono Arashi: Kiss Me Baby! (Beast's Storm: Kiss Me Baby!),7.29,"Boys Love, Fantasy, Slice of Life",Manga
122285,Hataraku Saibou Baby (Cells at Work: Baby!),7.29,Comedy,Manga
123281,Shousetsu Mahoutsukai no Yome,7.29,"Fantasy, Slice of Life",Light Novel
132618,Hana wa Shinitagaru,7.30,"Drama, Romance",One-shot
91581,"Wakabaryou de, Kimi to",7.29,Boys Love,Manga
92737,Tenohira Size.,7.29,Slice of Life,Manga
93134,Touken Ranbu Online Anthology Comic: Touken Danshi Makuaigeki,7.29,"Comedy, Fantasy",Manga
95705,Ani Tomo,7.29,Romance,Manga
96179,Criminale!,7.29,"Comedy, Romance",Manga
96642,"Tada, Soredake de Yokatta ndesu",7.29,Mystery,Light Novel
99621,Boku no Giovanni,7.29,Drama,Manga
101290,Tomodachi wo Tsukurou.,7.29,Comedy,Manga
105370,Totsugimasen kara!,7.29,Boys Love,Manga
18072,"""Bungaku Shoujo"" Minarai",7.29,None,Light Novel
20296,Nobara no Hanayome,7.29,Romance,Manga
22547,SiESTA,7.29,"Fantasy, Romance, Supernatural",Manhwa
23756,7 Senchi!,7.29,"Comedy, Romance, Supernatural",Manga
23768,Scarlet Palace,7.29,Romance,Manhua
24476,Super Doctor K,7.29,"Adventure, Drama",Manga
31477,Sai x Ai,7.29,Romance,Manga
32413,Sabaki no Mon,7.29,"Drama, Fantasy, Romance",One-shot
34181,Hoshi ni Naru Hi,7.29,Fantasy,Manga
34485,High School DxD: Asia & Koneko no Himitsu no Keiyaku!?,7.29,"Comedy, Ecchi",Manga
167016,Until the Tragic Male Lead Walks Again,7.29,"Fantasy, Romance",Manhwa
167800,Gal Maid to Akuyaku Reijou: Ojousama no Happy End shika Katan!,7.29,"Comedy, Girls Love",Manga
170745,Baby Prisoner of the Winter Castle,7.29,Fantasy,Manhwa
177626,"Belle Poupée no Super Darling Konyaku: ""Konomi ja Nai"" to Iwareta Ningyou Hime, Gaman wo Yametara Ouji ga Deredere ni Natta. Jitsu ni Ui!",7.29,"Drama, Fantasy, Romance",Manga
180082,The Fable: The Third Secret,7.29,"Comedy, Suspense",Manga
170226,"Maigo ni Natteita Youjo wo Tasuketara, Otonari ni Sumu Bishoujo Ryuugakusei ga Ie ni Asobi ni Kuru you ni Natta Ken ni Tsuite",7.29,Romance,Manga
170359,Futari no Kokuhaku,7.28,"Drama, Girls Love",One-shot
170906,I Became the Tyrant's Chambermaid,7.28,"Fantasy, Romance",Manhwa
173000,Oniure Idol ga Kyou mo Watashi wo Oshitekuru,7.28,"Comedy, Girls Love",Manga
177487,Kaze no Iro made Oboeteru (Crush on You Like Spring Thunder.),7.28,Boys Love,Manga
177618,"Munou na Mamahaha desu ga, Kazoku no Dekiai ga Tomarimasen!",7.28,"Fantasy, Romance",Manga
180792,"Hug shite! Kaeru-san (Give Me a Hug, Mr. Frog!)",7.28,Boys Love,Manga
182882,Reincarnation of the Fist King,7.28,"Action, Fantasy",Manhwa
138379,Nyako to Hakase (Nyako & Doctor),7.28,Slice of Life,Manga
138741,"Omiai Shitakunakatta node, Murinandai na Jouken wo Tsuketara Doukyuusei ga Kita Ken ni Tsuite",7.28,Romance,Light Novel
139656,Last Gender: Nanimono demo Nai Watashitachi,7.28,"Drama, Romance",Manga
142721,"What's Wrong with You, Duke?",7.28,"Drama, Fantasy, Romance",Manhwa
145150,D Genesis: Dungeon ga Dekite 3-nen,7.28,"Adventure, Fantasy",Manga
146774,Random Chat,7.28,"Action, Drama",Manhwa
146927,Meppou Yatara to Yowaki ni Kiss,7.28,Boys Love,Manga
147245,Papa x Papa: α to Ω de Fuufu Yattemasu,7.28,Boys Love,Manga
147267,Escape Room,7.28,Horror,Manhwa
147639,50 Tea Recipes from the Duchess,7.28,"Fantasy, Romance",Manhwa
147987,No Longer a Heroine!,7.28,Drama,Manhwa
148666,Questism,7.28,"Action, Supernatural",Manhwa
148749,Mage Again,7.28,"Action, Adventure, Fantasy",Manhwa
149141,Mookhyang: The Origin,7.28,"Action, Adventure, Fantasy",Manhwa
149241,The Flower That Was Bloomed by a Cloud,7.28,Romance,Manhwa
149554,Rinjin-chan ga Shinpai,7.28,"Comedy, Supernatural",Manga
150810,Makoto no Momoka,7.28,Girls Love,One-shot
153264,In the Sunshower,7.28,"Romance, Supernatural",Manhwa
156735,The Genius Medicinal Mage,7.28,"Action, Adventure, Fantasy",Manhwa
157396,8-gatsu 31-nichi no Long Summer (The Long Summer of August 31),7.28,"Comedy, Romance, Sci-Fi",Manga
157523,Corpse Knight Gunther,7.28,"Action, Fantasy",Manhwa
159214,Koko wa Yes to Itte Kure (Please Say Yes),7.28,Boys Love,Manga
160681,Naraku no Hanazono,7.28,"Girls Love, Horror",Manga
162408,The Age of Arrogance,7.28,"Fantasy, Romance",Manhwa
162660,"Iyahaya Atami-kun (My Oh My, Atami-kun)",7.28,Boys Love,Manga
163,Kimi ni shika Kikoenai (Calling You),7.28,Drama,Manga
530,Snow Drop,7.28,"Drama, Romance, Slice of Life",Manhwa
543,Akuma no Ororon (The Demon Ororon),7.28,"Fantasy, Romance, Supernatural",Manga
1046,Saint Seiya Episode G,7.28,"Action, Adventure",Manga
1223,Vampire Miyu (Vampire Princess Miyu),7.28,"Drama, Horror, Mystery, Supernatural",Manga
1249,Claudine...! (Claudine),7.28,Drama,Manga
1544,Senki Senki Momotama (Momo Tama),7.28,"Comedy, Fantasy, Supernatural",Manga
3028,MANA,7.28,Supernatural,Manhwa
3202,Detective Conan Tokubetsu-hen,7.28,Mystery,Manga
3400,Hatsukoi Shimai (First Love Sisters),7.28,"Girls Love, Slice of Life",Manga
3860,Milk Crown Lovers,7.28,"Comedy, Romance",Manga
4037,Akkanbee Ikkyu,7.28,None,Manga
4154,"Kiss, Zekkou, Kiss",7.28,"Drama, Romance",Manga
6962,The Moment When a Fox Becomes a Wolf,7.28,"Action, Comedy, Drama, Romance",Manhwa
7181,Metro Survive (Metro Suvive),7.28,Drama,Manga
7402,Dou Danjo!?,7.28,"Comedy, Romance",Manga
7543,Daddy Long Legs,7.28,"Drama, Romance",Manhwa
7570,Pokémon Pocket Monsters,7.28,"Comedy, Fantasy",Manga
8053,Butterfly Kiss,7.28,Romance,Manga
8698,Do-Re-Mi-Fa-Sol-La-Si-Do,7.28,"Comedy, Drama, Romance",Manhwa
8817,Yokohama Monogatari,7.28,Drama,Manga
9144,Fire Emblem: Hasha no Tsurugi,7.28,"Action, Adventure, Fantasy",Manga
9397,Gensou Suikoden V Anthology (Suikoden 5 Anthology),7.28,"Comedy, Fantasy",Manga
10550,Toradora Spin-off!,7.28,"Comedy, Romance",Light Novel
11729,Death Edge,7.28,"Action, Fantasy, Mystery, Supernatural",Manga
12145,Lamento: Beyond the Void,7.28,"Action, Fantasy",Manga
12359,Fuyu no Hana,7.28,"Drama, Romance",One-shot
12450,Nononono,7.28,"Drama, Romance, Sports, Ecchi",Manga
12757,Bloody Cross,7.28,"Action, Supernatural",Manga
12897,Kono Uchi de Kimi to,7.28,Romance,Manga
17153,Orange Chocolate,7.28,"Comedy, Supernatural",Manga
17166,Cahe Tantei-bu (Cafe detective club),7.28,"Comedy, Slice of Life, Ecchi",Manga
56509,Saltiness,7.28,None,Manga
59299,Sekai Oni,7.28,"Drama, Fantasy, Horror",Manga
61185,Scarlet Order: Dance in the Vampire Bund 2,7.28,"Action, Romance, Supernatural, Suspense, Ecchi",Manga
61941,Xu Ge Yuan Ba! Da Xi,7.28,Romance,Manhua
80187,Pochi Kuro,7.28,"Comedy, Fantasy, Slice of Life, Supernatural",Manga
80435,School Rumble,7.28,"Comedy, Romance, Slice of Life",Light Novel
83123,Soumatou Kabushikigaisha,7.28,"Drama, Mystery",Manga
85989,Tenshi to Akuto!!,7.28,Comedy,Manga
86972,One Piece Party,7.28,"Action, Adventure, Comedy, Fantasy",Manga
88427,Frau Faust,7.28,"Drama, Supernatural",Manga
88679,Kamisama Hajimemashita: Kurama-yama Yawa,7.28,"Comedy, Supernatural",Light Novel
21393,"Suki tte Iwaseru Houhou (make you say, ""I love you!"")",7.28,Romance,Manga
24550,Bokura no Himitsu wo Kyouyuu Shiyou ka,7.28,"Comedy, Romance",Manga
25594,Evangelion: ANIMA (Neon Genesis Evangelion: ANIMA),7.28,"Action, Drama, Mystery, Sci-Fi",Novel
26566,Not Lives,7.28,"Action, Comedy",Manga
34837,Angel Heart 2nd Season,7.28,"Action, Comedy, Drama, Romance",Manga
36369,Oddman 11,7.28,"Comedy, Ecchi",Manga
39653,Tanteiken Sherdock (Sherlock Bones),7.28,"Comedy, Mystery",Manga
44269,GosickS,7.28,"Drama, Mystery, Romance",Light Novel
47657,Silver Diamond Gaiden,7.28,"Adventure, Boys Love, Fantasy",Manga
48745,Toaru Majutsu no Index: Road to Endymion,7.28,"Action, Comedy, Fantasy, Sci-Fi, Supernatural",Light Novel
51563,Soul Catcher(S),7.28,"Action, Drama",Manga
112226,"Nanoni, Chigira-kun ga Amasugiru. (And Yet, You Are So Sweet)",7.28,Romance,Manga
113869,Neko ga Nishi Mukya (When a Cat Faces West),7.28,Supernatural,Manga
114586,Youjo Senki Shokudou,7.28,"Comedy, Gourmet",Manga
115749,Baki-dou,7.28,Action,Manga
118129,Jaken-san wa Sugu Bureru (A Cursed Sword's Daily Life),7.28,"Comedy, Fantasy",Manga
122653,Spectral Wizard,7.28,"Drama, Fantasy",Manga
122869,Kanojo no Idea,7.28,Girls Love,Manga
128367,Kimi ni Tsumugu Bouhaku (Monologue Woven for You),7.28,Girls Love,Manga
129258,Hidarite no Tame no Nijuusou (Piano Duo for the Left Hand),7.28,"Drama, Supernatural",Manga
132949,Kao dake ja Suki ni Narimasen,7.28,"Comedy, Romance",Manga
133916,Zettai ni Furo ni Hairitakunai Kanojo vs Zettai ni Furo ni Iretai Kareshi,7.28,"Comedy, Romance",Manga
89241,Jigoku no Enra (Enra in Hell),7.28,"Comedy, Romance, Supernatural",Manga
89247,Sekai de Ichiban Warui Majo (The Worst Witch in the World),7.28,"Fantasy, Mystery, Romance",Manga
90337,Rosario to Vampire,7.28,"Action, Comedy, Fantasy, Romance, Supernatural",Light Novel
94493,Aisopos,7.28,"Adventure, Drama, Fantasy, Romance",Manhwa
98583,Mahouka Koukou no Rettousei SS,7.28,"Action, Fantasy, Sci-Fi",Light Novel
99648,Op: Yoake Itaru no Iro no Nai Hibi,7.28,Drama,Manga
102161,Isekai no Shikisai (H.P. Lovecraft's the Colour Out of Space),7.28,"Horror, Sci-Fi",Manga
103487,Rojiura Kurashi,7.28,Slice of Life,Manga
104330,Trinity Seven-san,7.28,"Comedy, Fantasy, Ecchi",Manga
105436,Mado kara Madoka-chan,7.28,"Comedy, Slice of Life",Manga
107982,RWBY: Official Manga Anthology,7.28,"Action, Comedy, Fantasy, Slice of Life",Manga
89703,Isekai Tensei Soudouki (Multi-Mind Mayhem),7.27,"Action, Fantasy",Manga
91200,Slow Days,7.27,"Boys Love, Slice of Life",Manga
92364,Oounabara to Wadanohara (Wadanohara and the Great Blue Sea),7.27,Fantasy,Manga
93547,Hanayome to Exorcist (The Bride & the Exorcist Knight),7.27,"Romance, Supernatural",Manga
94518,Ubau Mono Ubawareru Mono (Bereave or Bereaved),7.27,"Action, Adventure, Fantasy, Romance",Light Novel
98690,Tetsunaki no Kirinji: Kabukichou Seiatsu-hen,7.27,Drama,Manga
104555,Mimi Mix!,7.27,"Comedy, Girls Love",Manga
104585,Uchi no Tsukaima ga Sumimasen (Sorry for My Familiar),7.27,"Comedy, Fantasy",Manga
108116,Fate/Grand Order: Mortalis:Stella,7.27,"Action, Fantasy, Supernatural",Manga
147,Sono Mukou no Mukougawa (Beyond the Beyond),7.27,"Adventure, Drama, Fantasy",Manga
187,Kindan no Koi wo Shiyou,7.27,"Drama, Fantasy, Romance",Manga
507,Sei♥Dragon Girl (St.♥ Dragon Girl),7.27,"Adventure, Comedy, Fantasy, Romance, Supernatural",Manga
686,Atashi wa Bambi,7.27,Romance,Manga
788,Punch!,7.27,"Comedy, Romance",Manga
995,Yumeyume Kirakiradou (Yume Kira Dream Shoppe),7.27,"Fantasy, Supernatural",Manga
1451,Divine Melody,7.27,"Adventure, Drama, Fantasy",Manhua
1621,Lodoss-tou Senki: Pharis no Seijo,7.27,"Adventure, Fantasy",Manga
1640,D-ash,7.27,"Drama, Romance, Sports",Manga
1757,Orange Planet,7.27,"Comedy, Drama, Romance",Manga
2144,Honey Bitter,7.27,"Drama, Mystery, Romance, Supernatural",Manga
3336,Matsuri Special,7.27,"Comedy, Romance, Sports",Manga
3712,Di[e]ce,7.27,"Action, Drama, Fantasy, Mystery, Supernatural",Manga
4344,Aflame Inferno,7.27,"Action, Adventure, Ecchi",Manhwa
4657,Winter Flowers,7.27,Romance,One-shot
8585,Hanako to Guuwa no Teller (Hanako and the Terror of Allegory),7.27,"Horror, Mystery, Romance, Supernatural",Manga
8976,Street Fighter: Sakura Ganbaru!,7.27,Action,Manga
9259,School Rumble Z,7.27,"Comedy, Romance",Manga
9838,Lovely♥Lesson: Chuukyuu-hen,7.27,Romance,Manga
10255,Iinchou no Himegoto,7.27,"Comedy, Drama, Romance",Manga
11942,Sumire♡17-sai!!,7.27,Comedy,Manga
12181,Giga Tokyo Toy Box,7.27,None,Manga
12284,Hoshi no Furu Machi,7.27,"Drama, Romance",Manga
13026,Inu wo Kau,7.27,"Drama, Slice of Life",Manga
14414,One Piece: Mugiwara Daigekijou,7.27,"Comedy, Fantasy",Manga
17018,Hatsukoi Lunch Box (Putting Heart into a Lunch Box),7.27,None,Manga
17331,Devil Summoner: Kuzunoha Raidou Tai Kodoku no Marebito,7.27,"Action, Supernatural",Manga
165811,Kaijuu 8-gou: Side B (Kaiju No. 8: B-Side),7.27,"Action, Sci-Fi",Manga
166733,Kakuriyo no Sennichi Hina,7.27,"Drama, Supernatural",Manga
167985,A Child Who Looks Like Me,7.27,"Drama, Romance",Manhwa
168907,The Last Adventurer,7.27,"Action, Adventure, Fantasy",Manhwa
168938,Yankee to Caraméliser (Yankee & Carameliser),7.27,Boys Love,Manga
172015,'Cause Calypso Can,7.27,Fantasy,Manhwa
176460,Senki Survival Saga: Isekai no Unmei wo Kaketa Mujintou Fujun Isei Kouyuu,7.27,"Comedy, Fantasy",Manga
177988,"Honto wa Motto, Shitai dake (I Really Just Want to Do More)",7.27,"Drama, Girls Love",Doujinshi
180228,You Think It's Easy Rewriting a Story?,7.27,"Fantasy, Romance",Manhwa
187197,The Divine Demon's Grand Ascension,7.27,"Action, Fantasy",Manhwa
137755,Practiced Liar,7.27,"Boys Love, Supernatural",Manga
138375,"Saijo no Osewa: Takane no Hanadarake na Meimonkou de, Gakuin Ichi no Ojousama (Seikatsu Nouryoku Kaimu) wo Kagenagara Osewa suru Koto ni Narimashita",7.27,"Comedy, Romance",Light Novel
142137,Yakuza no Oshigoto (The Yakuza's Bias),7.27,Comedy,Manga
143266,Kemono Joushi ni Jitsu wa Mitomerareteita Hanashi,7.27,"Fantasy, Slice of Life",Manga
143619,Bitter Cigar,7.27,Boys Love,Manga
144347,The Red Thread,7.27,"Boys Love, Drama",Manga
144946,Kagaku-bu no Megane,7.27,Boys Love,Manga
146799,Houkago no Etude (After School Etude),7.27,Boys Love,Manga
147399,X & Ash,7.27,"Action, Fantasy",Manhwa
147415,There Must Be Happy Endings,7.27,Romance,Manhwa
149140,Can We Become Family?,7.27,"Drama, Fantasy",Manhwa
151483,The SSS-Ranker Returns,7.27,"Action, Fantasy",Manhwa
151769,Tsuki wa Michikake Kemono no Koi (A Beast's Love Is Like the Moon),7.27,"Boys Love, Supernatural",Manga
155430,Demon King of the Royal Class,7.27,"Action, Fantasy",Manhwa
157247,Kingyoya-san no Karisome Fuufu,7.27,"Drama, Romance",Manga
162700,The Academy's Genius Swordsman,7.27,"Action, Fantasy",Manhwa
162702,Tales of a Shining Sword,7.27,"Action, Fantasy",Manhwa
111292,Oinari JK Tamamo-chan! (Tamamo-chan's a Fox!),7.27,"Comedy, Fantasy, Slice of Life",Manga
114219,Kono Subarashii Sekai ni Shukufuku wo! Megumin Anthology,7.27,"Adventure, Comedy, Fantasy",Manga
114524,Pâtissier-san to Ojousan,7.27,Romance,Manga
115073,Nijiiro Photograph,7.27,Slice of Life,Manga
115398,Devil May Cry 4: Deadly Fortune,7.27,"Action, Adventure, Supernatural",Light Novel
116681,Shiawase Kanako no Koroshiya Seikatsu (Happy Kanako's Killer Life),7.27,Comedy,Manga
117104,Liv,7.27,"Drama, Romance, Supernatural",One-shot
118242,Devil May Cry 5: Before the Nightmare,7.27,"Action, Adventure, Supernatural",Light Novel
119435,My Darling Signed In,7.27,Boys Love,Manhwa
120961,Konyaku Haki kara Hajimaru Akuyaku Reijou no Kangoku Slow Life,7.27,"Comedy, Fantasy",Novel
125954,Inner Beauty,7.27,"Boys Love, Supernatural",Manhwa
127719,Yakimochi wa Kitsuneiro (Fox-Colored Jealousy),7.27,"Boys Love, Supernatural",Manga
128389,Mine-kun wa Non-Sexual (Mine-kun is Asexual),7.27,Romance,Doujinshi
131312,Inoue-kun Hajimemasen ka? (Wanna Try Dating Inoue?),7.27,"Boys Love, Fantasy",Manga
136866,Wan Zha Chao Huang (Cheating Men Must Die),7.27,"Drama, Fantasy",Manhua
59799,Hitomi-sensei no Hokenshitsu (Nurse Hitomi's Monster Infirmary),7.27,"Comedy, Supernatural",Manga
60797,Kimi no Iru Machi: Mousou 200-wa,7.27,"Romance, Ecchi",Manga
69549,Senakagurashi,7.27,"Comedy, Romance, Slice of Life",Manga
69893,Suna wo Kizamu Hari,7.27,Boys Love,Manga
69995,Shuukan Shounen Girl,7.27,"Comedy, Slice of Life",Manga
76621,Kung Fu Komang,7.27,"Action, Adventure, Comedy",Manhwa
82345,Match Shoujo (The Little Match Girl),7.27,None,Manga
82399,Konjiki no Word Master: Yuusha Yonin ni Makikomareta Unique Cheat,7.27,"Action, Adventure, Fantasy",Manga
86649,Plinivs,7.27,Award Winning,Manga
87501,I Love You yori Aishiteru,7.27,"Comedy, Girls Love, Romance",Manga
88699,Chou no Michiyuki (Flight of the Butterflies),7.27,None,Manga
18147,"Do You Remember, Mogwa?",7.27,"Romance, Slice of Life",Manhwa
19008,Bambino! Secondo,7.27,"Drama, Gourmet, Slice of Life",Manga
19269,Momo Raba,7.27,"Comedy, Romance",Manga
20375,Black Paradox,7.27,"Drama, Horror, Supernatural, Suspense",Manga
20988,Zi Bu Yu,7.27,"Fantasy, Mystery, Slice of Life, Supernatural",Manhua
22709,Seishun Walker,7.27,Romance,Manga
23036,Ilegenes: Giyoku no Koukyoukyoku,7.27,Sci-Fi,Manga
23469,Tetsuwan Birdy Evolution,7.27,"Action, Sci-Fi",Manga
24943,Kimi to Boku no Ashiato: Time Travel Kasuga Kenkyuusho,7.27,"Drama, Romance, Sci-Fi, Supernatural",Manga
27385,Futari no Himitsu,7.27,Romance,Manga
28621,Aoharu x Kikanjuu,7.27,"Action, Comedy, Slice of Life",One-shot
29027,Omoi no Kakera,7.27,"Drama, Girls Love",Manga
37151,Kanemochi-kun to Binbou-kun,7.27,"Boys Love, Comedy, Slice of Life",Manga
39805,Doko e mo Yukenai Ki ga Shiteta,7.27,Boys Love,Manga
47198,Daisy: 3.11 Joshikousei-tachi no Sentaku,7.27,"Drama, Romance",Manga
47537,Stay Gold,7.27,Boys Love,Manga
23448,Kimi ni Ageru. (I Give to You),7.26,Boys Love,Manga
23499,Renai Kaidan Sayoko-san,7.26,"Comedy, Romance, Supernatural",Manga
23816,Heart no Kuni no Alice: My Fanatic Rabbit,7.26,"Drama, Fantasy, Romance",Manga
24355,Higurashi no Naku Koro ni Jan: Tsubamegaeshi-hen,7.26,Mystery,Manga
24592,Yuurei Apartment Kanrinin,7.26,Supernatural,Manga
26103,Shoujo Kakumei Utena,7.26,"Mystery, Romance, Supernatural",Light Novel
32733,Junai Bride,7.26,Romance,Manga
33083,Montage,7.26,"Drama, Mystery",Manga
37189,Boku wa Tomodachi ga Sukunai Shobon!,7.26,Comedy,Manga
40475,Natsuyasumi 00-nichime,7.26,"Romance, Slice of Life",One-shot
44515,Edo Karuta,7.26,Romance,Manga
46738,Kedamono Kareshi,7.26,Romance,Manga
47483,Toaru Kagaku no Railgun: Giten Railgun (Pseudepigraph Railgun),7.26,"Comedy, Supernatural",Manga
50057,Yomawari Sensei Tokubetsu-hen: Sayonara ga Ienakute,7.26,Drama,Manga
171,Deai (Confidential Confessions: Deai),7.26,Drama,Manga
537,Apothecarius Argentum,7.26,Romance,Manga
628,Bijo ga Yajuu (Beauty Is the Beast),7.26,"Comedy, Romance",Manga
964,Warau Kyuuketsuki,7.26,Horror,Manga
1215,Doumu (Domu: A Child's Dream),7.26,"Award Winning, Horror, Supernatural",Manga
1511,Fight no Akatsuki,7.26,"Comedy, Sports",Manga
1716,Zero In,7.26,"Action, Comedy, Mystery, Romance, Ecchi",Manga
1826,Kimi to Scandal!,7.26,"Comedy, Romance",Manga
3775,Ringo Hoppe no Koi,7.26,Romance,Manga
4354,W-Pinch!!,7.26,"Comedy, Romance",Manga
5076,"S no Yuiitsu! M no Zettai (Only S, Absolutely M)",7.26,Romance,Manga
5251,Akuma na Kare to Ikenie Tenshi,7.26,"Comedy, Romance",Manga
5395,"Suki, Tokoro ni yori Arashi.",7.26,Romance,Manga
5996,Peace Maker,7.26,"Action, Adventure",Manga
6957,Love Like Crazy,7.26,"Drama, Romance",Manhwa
7751,Ojousama no Himitsu♥,7.26,"Comedy, Romance",Manga
8161,Yoru Café,7.26,"Comedy, Romance",Manga
11522,Biyaku Cafe,7.26,"Drama, Romance",Manga
12547,.hack//Cell,7.26,"Action, Fantasy, Sci-Fi",Light Novel
12922,+C: Sword and Cornett,7.26,"Action, Adventure, Drama, Fantasy",Manga
13125,Houkago Play (Afterschool Play),7.26,"Comedy, Romance, Slice of Life",Manga
14197,Koigokoro♥Koushinchuu (The Evolution of Love),7.26,Romance,Manga
14212,Pure,7.26,"Boys Love, Drama",Manhwa
14994,Advent of Snow White of the Hell,7.26,Comedy,Manhwa
15609,Ibara no Okite,7.26,Romance,Manga
15628,Koakuma Lion,7.26,"Comedy, Romance",Manga
94289,Makura Uo,7.26,Slice of Life,Manga
95075,Game: Suit no Sukima (Game: Between the Suits),7.26,"Drama, Romance",Manga
95766,Kitto Aishiteshimaunda.,7.26,Romance,Manga
96348,Hayate no Gotoku! (Hayate The Combat Butler),7.26,"Action, Comedy, Romance",Light Novel
